Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
6853,US-2020-162670,23-12-2020,28-12-2020,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",294.04,4,17.3712,#N/A,Cards,,
6223,CA-2020-140627,23-12-2020,27-12-2020,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",373.704,4,19.0848,#N/A,COD,,
4621,CA-2020-145219,24-12-2020,25-12-2020,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,471.48,3,33.93,#N/A,Online,,
4031,CA-2020-124296,24-12-2020,28-12-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",559.88,4,60.5488,#N/A,Cards,,
7608,CA-2020-121195,24-12-2020,27-12-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,523.32,2,19.824,#N/A,Cards,,
3315,CA-2020-169978,24-12-2020,28-12-2020,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,622.764,2,48.3136,#N/A,Cards,,
4030,CA-2020-124296,24-12-2020,28-12-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,711.97,3,239.985,#N/A,Online,,
1507,CA-2020-154935,24-12-2020,29-12-2020,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",362.88,3,5.5875,#N/A,Online,,
5149,CA-2020-128734,24-12-2020,31-12-2020,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,814.376,3,105.297,#N/A,Online,,
3316,CA-2020-169978,24-12-2020,28-12-2020,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",454.376,3,4.8519,#N/A,Cards,,
2482,CA-2020-147956,24-12-2020,31-12-2020,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Seattle,Washington,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,814.62,6,0,#N/A,Cards,,
4620,CA-2020-145219,24-12-2020,25-12-2020,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,536.952,6,1007.9832,#N/A,Cards,,
8948,CA-2020-148355,24-12-2020,28-12-2020,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",264.3,5,6.15,#N/A,Cards,,
5148,CA-2020-128734,24-12-2020,31-12-2020,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,427.544,4,1.9224,#N/A,Online,,
3701,CA-2020-169411,24-12-2020,29-12-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",322.93,1,6.8274,#N/A,Cards,,
8856,CA-2020-163671,24-12-2020,30-12-2020,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,379.312,3,7.992,#N/A,COD,,
8947,CA-2020-148355,24-12-2020,28-12-2020,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,334.44,3,9.3312,#N/A,Cards,,
405,CA-2020-117933,24-12-2020,29-12-2020,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,455.91,3,9.6957,#N/A,Cards,,
4922,CA-2020-114055,25-12-2020,29-12-2020,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,450.08,2,46.1184,#N/A,Online,,
4925,CA-2020-114055,25-12-2020,29-12-2020,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,352.48,2,23.5248,#N/A,Online,,
2003,CA-2020-163510,25-12-2020,28-12-2020,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,465.94,3,9.594,#N/A,COD,,
8958,CA-2020-105620,25-12-2020,28-12-2020,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,434,2,-7.2,#N/A,COD,,
2424,US-2020-147669,25-12-2020,30-12-2020,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,349.928,7,41.7186,#N/A,COD,,
6075,CA-2020-121398,25-12-2020,29-12-2020,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,468.552,3,51.8238,#N/A,Online,,
689,CA-2020-161480,25-12-2020,29-12-2020,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",408.984,2,4.7996,#N/A,Cards,,
6076,CA-2020-121398,25-12-2020,29-12-2020,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",386.62,2,2.7062,#N/A,COD,,
2426,US-2020-147669,25-12-2020,30-12-2020,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,591.06,2,-104.673,#N/A,Cards,,
2004,CA-2020-163510,25-12-2020,28-12-2020,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",583.45,5,76.1125,#N/A,Online,,
4924,CA-2020-114055,25-12-2020,29-12-2020,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,836.1,6,301.968,#N/A,Cards,,
4923,CA-2020-114055,25-12-2020,29-12-2020,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,435.62,2,1.1946,#N/A,Cards,,
2425,US-2020-147669,25-12-2020,30-12-2020,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,331.023,1,-10.4184,#N/A,Cards,,
7947,CA-2020-134194,25-12-2020,01-01-2021,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",339.168,3,-5.0688,1,Cards,,
9377,CA-2020-108756,25-12-2020,29-12-2020,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,379.8,3,13.674,#N/A,COD,,
6807,CA-2020-162880,25-12-2020,29-12-2020,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,272.856,1,1.3978,#N/A,Cards,,
7946,CA-2020-134194,25-12-2020,01-01-2021,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",399.98,5,-65.568,1,COD,,
7945,CA-2020-134194,25-12-2020,01-01-2021,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,302.744,2,2.3808,1,Online,,
8957,CA-2020-105620,25-12-2020,28-12-2020,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",421,3,5.775,#N/A,Online,,
7944,CA-2020-134194,25-12-2020,01-01-2021,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,433.688,7,5.0274,1,Online,,
2427,US-2020-147669,25-12-2020,30-12-2020,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,East,OFF-FA-10002975,Office Supplies,Fasteners,Staples,330.312,13,12.7764,#N/A,COD,,
7943,CA-2020-134194,25-12-2020,01-01-2021,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,418.582,9,-59.373,1,Online,,
111,CA-2020-146780,25-12-2020,30-12-2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,329.96,2,10.9096,#N/A,Online,,
5475,CA-2020-121741,26-12-2020,26-12-2020,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1063.68,2,37.534,#N/A,Online,,
3786,CA-2020-112487,26-12-2020,30-12-2020,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,308.132,2,-2.61,#N/A,COD,,
8159,CA-2020-136238,26-12-2020,01-01-2021,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,324.032,3,5.6112,#N/A,COD,,
1009,US-2020-106705,26-12-2020,01-01-2021,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Burlington,Iowa,Central,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",270.75,5,20.585,#N/A,Online,,
2570,CA-2020-134404,27-12-2020,27-12-2020,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,928.388,2,-35.6174,#N/A,COD,,
2571,CA-2020-134404,27-12-2020,27-12-2020,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,1267.248,4,3.6432,#N/A,Online,,
571,CA-2020-164826,28-12-2020,04-01-2021,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,292.45,7,34.776,#N/A,Online,,
4288,CA-2020-127516,28-12-2020,03-01-2021,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Nashville,Tennessee,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,401.784,1,-12.9568,#N/A,COD,,
8098,CA-2020-122798,28-12-2020,01-01-2021,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,453.25,5,34.2925,#N/A,COD,,
6821,CA-2020-163860,28-12-2020,01-01-2021,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",116.372,2,-3.2392,#N/A,COD,,
6150,CA-2020-101322,28-12-2020,31-12-2020,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,331.704,6,-34.0704,#N/A,Online,,
271,CA-2020-163979,28-12-2020,02-01-2021,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,244.84,4,210.4936,#N/A,COD,,
6822,CA-2020-163860,28-12-2020,01-01-2021,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,478.96,2,-1.406,#N/A,COD,,
6090,US-2020-162068,28-12-2020,31-12-2020,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,198.188,2,-0.99,#N/A,COD,,
7485,CA-2020-135111,28-12-2020,02-01-2021,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Central,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,373.48,1,0.868,#N/A,Online,,
2432,CA-2020-129805,28-12-2020,02-01-2021,Standard Class,HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,304.4,2,3.034,#N/A,COD,,
6819,CA-2020-163860,28-12-2020,01-01-2021,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,398.68,5,-2.688,#N/A,COD,,
7486,CA-2020-135111,28-12-2020,02-01-2021,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,296.9,5,12.691,#N/A,Online,,
8099,CA-2020-122798,28-12-2020,01-01-2021,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,131.28,1,1.926,#N/A,COD,,
6820,CA-2020-163860,28-12-2020,01-01-2021,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,1302.968,3,-2.3904,#N/A,Online,,
954,CA-2020-136539,28-12-2020,01-01-2021,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,362.168,2,2.7168,1,COD,,
572,CA-2020-164826,28-12-2020,04-01-2021,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,138.96,4,6.4216,#N/A,COD,,
574,CA-2020-164826,28-12-2020,04-01-2021,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,381.85,3,4.0095,#N/A,COD,,
573,CA-2020-164826,28-12-2020,04-01-2021,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,158.264,7,11.2266,#N/A,COD,,
955,CA-2020-136539,28-12-2020,01-01-2021,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",188.8528,2,-11.596,1,Online,,
5132,CA-2020-146626,29-12-2020,05-01-2021,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,419.12,8,37.4144,#N/A,COD,,
4240,CA-2020-158673,29-12-2020,04-01-2021,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,180.7,2,100.656,#N/A,Online,,
7637,US-2020-158526,29-12-2020,01-01-2021,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,184.75,3,77.625,#N/A,COD,,
7636,US-2020-158526,29-12-2020,01-01-2021,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",351.98,1,87.2842,#N/A,COD,,
1879,CA-2020-118885,29-12-2020,02-01-2021,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,156.376,3,22.6782,#N/A,Online,,
1878,CA-2020-118885,29-12-2020,02-01-2021,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",119.568,4,-44.2764,#N/A,COD,,
2875,US-2020-102638,29-12-2020,31-12-2020,First Class,MC-17845,Michael Chen,Consumer,United States,New York City,New York,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,254.03,3,2.9547,#N/A,Online,,
7633,US-2020-158526,29-12-2020,01-01-2021,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,460.84,8,314.0384,#N/A,COD,,
7634,US-2020-158526,29-12-2020,01-01-2021,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,408.53,1,5.8891,#N/A,COD,,
5457,CA-2020-130631,29-12-2020,02-01-2021,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,282.6,5,9.604,1,Online,,
7635,US-2020-158526,29-12-2020,01-01-2021,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,478.58,1,10.0282,#N/A,COD,,
5458,CA-2020-130631,29-12-2020,02-01-2021,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,466.46,2,20.538,1,COD,,
908,CA-2020-143259,30-12-2020,03-01-2021,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,441.93,7,2.7279,#N/A,COD,,
646,CA-2020-126221,30-12-2020,05-01-2021,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",509.3,2,56.511,#N/A,COD,,
1298,CA-2020-115427,30-12-2020,03-01-2021,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,496.72,2,6.475,1,Online,,
907,CA-2020-143259,30-12-2020,03-01-2021,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",213.136,4,12.1176,#N/A,COD,,
1297,CA-2020-115427,30-12-2020,03-01-2021,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",295.904,2,4.5188,1,Online,,
5092,CA-2020-156720,30-12-2020,03-01-2021,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,West,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,388.024,3,-0.6048,#N/A,Online,,
909,CA-2020-143259,30-12-2020,03-01-2021,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,462.776,3,19.791,#N/A,COD,,
